t_in,ts_in,t_out,ts_out,dt,th,cl,fn,fn_in,fn_out
1567774027.346,20190906_05:47:07,1567774027.356,20190906_05:47:07,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774055.364,20190906_05:47:35,1567774055.374,20190906_05:47:35,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567774055.364,20190906_05:47:35,1567774055.374,20190906_05:47:35,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774055.364,20190906_05:47:35,1567774055.374,20190906_05:47:35,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774055.465,20190906_05:47:35,1567774055.482,20190906_05:47:35,0.017000198364257812,MainThread,Manifold,open,"('name', 'sheath')",
1567774055.465,20190906_05:47:35,1567774055.481,20190906_05:47:35,0.016000032424926758,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774055.465,20190906_05:47:35,1567774055.478,20190906_05:47:35,0.013000011444091797,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774083.486,20190906_05:48:03,1567774083.496,20190906_05:48:03,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567774083.486,20190906_05:48:03,1567774083.496,20190906_05:48:03,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774083.486,20190906_05:48:03,1567774083.496,20190906_05:48:03,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774083.596,20190906_05:48:03,1567774083.606,20190906_05:48:03,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567774083.596,20190906_05:48:03,1567774083.606,20190906_05:48:03,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774083.596,20190906_05:48:03,1567774083.606,20190906_05:48:03,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774111.615,20190906_05:48:31,1567774111.625,20190906_05:48:31,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567774111.615,20190906_05:48:31,1567774111.625,20190906_05:48:31,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774111.615,20190906_05:48:31,1567774111.625,20190906_05:48:31,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774111.725,20190906_05:48:31,1567774111.735,20190906_05:48:31,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567774111.725,20190906_05:48:31,1567774111.735,20190906_05:48:31,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774111.725,20190906_05:48:31,1567774111.735,20190906_05:48:31,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774139.735,20190906_05:48:59,1567774139.745,20190906_05:48:59,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567774139.735,20190906_05:48:59,1567774139.745,20190906_05:48:59,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774139.735,20190906_05:48:59,1567774139.745,20190906_05:48:59,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774139.845,20190906_05:48:59,1567774139.855,20190906_05:48:59,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567774139.845,20190906_05:48:59,1567774139.855,20190906_05:48:59,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774139.845,20190906_05:48:59,1567774139.855,20190906_05:48:59,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774147.574,20190906_05:49:07,1567774147.584,20190906_05:49:07,0.010000228881835938,MainThread,Manifold,close,"('name', 'sheath')",
1567774147.574,20190906_05:49:07,1567774147.584,20190906_05:49:07,0.010000228881835938,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774147.574,20190906_05:49:07,1567774147.584,20190906_05:49:07,0.010000228881835938,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774147.684,20190906_05:49:07,1567774147.744,20190906_05:49:07,0.059999942779541016,MainThread,Manifold,open,"('name', 'sheath')",
1567774147.714,20190906_05:49:07,1567774147.744,20190906_05:49:07,0.029999971389770508,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774147.724,20190906_05:49:07,1567774147.734,20190906_05:49:07,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774147.744,20190906_05:49:07,1567774147.764,20190906_05:49:07,0.019999980926513672,MainThread,Manifold,close,"('outlet', 'collector')",
1567774147.754,20190906_05:49:07,1567774147.754,20190906_05:49:07,0.0,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567774147.754,20190906_05:49:07,1567774147.754,20190906_05:49:07,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567774147.764,20190906_05:49:07,1567774147.764,20190906_05:49:07,0.0,MainThread,Mfcs,set,"('inlet', 'sampler', 0.1)",
1567774148.77,20190906_05:49:08,1567774148.78,20190906_05:49:08,0.009999990463256836,MainThread,Manifold,close,"('inlet', 'sampler')",
1567774148.77,20190906_05:49:08,1567774148.78,20190906_05:49:08,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567774148.77,20190906_05:49:08,1567774148.78,20190906_05:49:08,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567774150.067,20190906_05:49:10,1567774442.918,20190906_05:54:02,292.8510000705719,MainThread,,flush,(),
1567774150.077,20190906_05:49:10,1567774150.087,20190906_05:49:10,0.009999990463256836,MainThread,Manifold,open,"('inlet', 'wash')",
1567774150.077,20190906_05:49:10,1567774150.087,20190906_05:49:10,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    5
Name: 0, dtype: int64,)",
1567774150.077,20190906_05:49:10,1567774150.087,20190906_05:49:10,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",False
1567774150.087,20190906_05:49:10,1567774150.097,20190906_05:49:10,0.009999990463256836,MainThread,Mfcs,set,"('inlet', 'wash', 15)",
1567774150.097,20190906_05:49:10,1567774192.896,20190906_05:49:52,42.79900002479553,MainThread,,simul,"({<function wrapper at 0x0000000019D6BC18>: (40,), <bound method FractionCollector.wrapper of <acqpack.fractioncollector.FractionCollector instance at 0x0000000019D45AC8>>: ('plate', 'well', 'A11'), <bound method Autosampler.wrapper of <acqpack.autosampler.Autosampler instance at 0x0000000019BB1A08>>: ('wash', 'contents', 'waste')},)",
1567774150.097,20190906_05:49:10,1567774192.876,20190906_05:49:52,42.77900004386902,ThreadPoolExecutor-71_0,,to_waste,"(40,)",
1567774150.107,20190906_05:49:10,1567774152.802,20190906_05:49:12,2.694999933242798,ThreadPoolExecutor-71_1,FractionCollector,goto,"('plate', 'well', 'A11')",
1567774150.107,20190906_05:49:10,1567774166.077,20190906_05:49:26,15.96999979019165,ThreadPoolExecutor-71_2,Autosampler,goto,"('wash', 'contents', 'waste')",
1567774150.117,20190906_05:49:10,1567774151.518,20190906_05:49:11,1.4009997844696045,ThreadPoolExecutor-71_0,,open_waste,(),
1567774150.136,20190906_05:49:10,1567774150.167,20190906_05:49:10,0.031000137329101562,ThreadPoolExecutor-71_0,Manifold,open,"('valve', 0)",
1567774150.158,20190906_05:49:10,1567774150.166,20190906_05:49:10,0.007999897003173828,ThreadPoolExecutor-71_0,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567774150.16,20190906_05:49:10,1567774150.164,20190906_05:49:10,0.003999948501586914,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567774150.42,20190906_05:49:10,1567774150.435,20190906_05:49:10,0.014999866485595703,ThreadPoolExecutor-71_0,Manifold,open,"('valve', 1)",
1567774150.425,20190906_05:49:10,1567774150.434,20190906_05:49:10,0.009000062942504883,ThreadPoolExecutor-71_0,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
1567774150.428,20190906_05:49:10,1567774150.431,20190906_05:49:10,0.003000020980834961,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",False
1567774150.687,20190906_05:49:10,1567774150.717,20190906_05:49:10,0.029999971389770508,ThreadPoolExecutor-71_0,Manifold,open,"('valve', 2)",
1567774150.707,20190906_05:49:10,1567774150.716,20190906_05:49:10,0.009000062942504883,ThreadPoolExecutor-71_0,Manifold,depressurize,"(valve    2
Name: 0, dtype: int64,)",
1567774150.71,20190906_05:49:10,1567774150.713,20190906_05:49:10,0.003000020980834961,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",False
1567774150.969,20190906_05:49:10,1567774150.994,20190906_05:49:10,0.02499985694885254,ThreadPoolExecutor-71_0,Manifold,open,"('valve', 3)",
1567774150.98,20190906_05:49:10,1567774150.993,20190906_05:49:10,0.013000011444091797,ThreadPoolExecutor-71_0,Manifold,depressurize,"(valve    3
Name: 0, dtype: int64,)",
1567774150.984,20190906_05:49:10,1567774150.989,20190906_05:49:10,0.005000114440917969,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",False
1567774151.246,20190906_05:49:11,1567774151.258,20190906_05:49:11,0.011999845504760742,ThreadPoolExecutor-71_0,Manifold,open,"('valve', 4)",
1567774151.248,20190906_05:49:11,1567774151.258,20190906_05:49:11,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
1567774151.248,20190906_05:49:11,1567774151.258,20190906_05:49:11,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567774191.524,20190906_05:49:51,1567774192.876,20190906_05:49:52,1.3519999980926514,ThreadPoolExecutor-71_0,,close_waste,(),
1567774191.524,20190906_05:49:51,1567774191.534,20190906_05:49:51,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,close,"('valve', 4)",
1567774191.524,20190906_05:49:51,1567774191.534,20190906_05:49:51,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
1567774191.534,20190906_05:49:51,1567774191.534,20190906_05:49:51,0.0,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",True
1567774191.794,20190906_05:49:51,1567774191.804,20190906_05:49:51,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,close,"('valve', 3)",
1567774191.794,20190906_05:49:51,1567774191.804,20190906_05:49:51,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,pressurize,"(valve    3
Name: 0, dtype: int64,)",
1567774191.794,20190906_05:49:51,1567774191.804,20190906_05:49:51,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",True
1567774192.061,20190906_05:49:52,1567774192.076,20190906_05:49:52,0.014999866485595703,ThreadPoolExecutor-71_0,Manifold,close,"('valve', 2)",
1567774192.066,20190906_05:49:52,1567774192.074,20190906_05:49:52,0.007999897003173828,ThreadPoolExecutor-71_0,Manifold,pressurize,"(valve    2
Name: 0, dtype: int64,)",
1567774192.069,20190906_05:49:52,1567774192.072,20190906_05:49:52,0.003000020980834961,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",True
1567774192.337,20190906_05:49:52,1567774192.347,20190906_05:49:52,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,close,"('valve', 1)",
1567774192.337,20190906_05:49:52,1567774192.347,20190906_05:49:52,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,pressurize,"(valve    1
Name: 0, dtype: int64,)",
1567774192.337,20190906_05:49:52,1567774192.347,20190906_05:49:52,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",True
1567774192.607,20190906_05:49:52,1567774192.617,20190906_05:49:52,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,close,"('valve', 0)",
1567774192.607,20190906_05:49:52,1567774192.617,20190906_05:49:52,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,pressurize,"(valve    0
Name: 0, dtype: int64,)",
1567774192.607,20190906_05:49:52,1567774192.617,20190906_05:49:52,0.009999990463256836,ThreadPoolExecutor-71_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",True
1567774192.896,20190906_05:49:52,1567774418.129,20190906_05:53:38,225.23300004005432,MainThread,,simul,"({<function wrapper at 0x0000000019D6BDD8>: (225.0, 1.0), <function wrapper at 0x0000000019D6BCF8>: (225.0,)},)",
1567774192.896,20190906_05:49:52,1567774418.097,20190906_05:53:38,225.20099997520447,ThreadPoolExecutor-72_0,,to_collector,"(225.0, 1.0)",
1567774192.896,20190906_05:49:52,1567774417.978,20190906_05:53:37,225.08200001716614,ThreadPoolExecutor-72_1,,to_sampler,"(225.0,)",
1567774192.906,20190906_05:49:52,1567774192.936,20190906_05:49:52,0.03000020980834961,ThreadPoolExecutor-72_0,Manifold,open,"('outlet', 'collector')",
1567774192.906,20190906_05:49:52,1567774192.936,20190906_05:49:52,0.03000020980834961,ThreadPoolExecutor-72_1,Manifold,open,"('outlet', 'sampler')",
1567774192.916,20190906_05:49:52,1567774192.936,20190906_05:49:52,0.020000219345092773,ThreadPoolExecutor-72_0,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567774192.916,20190906_05:49:52,1567774192.936,20190906_05:49:52,0.020000219345092773,ThreadPoolExecutor-72_1,Manifold,depressurize,"(valve    6
Name: 0, dtype: int64,)",
1567774192.926,20190906_05:49:52,1567774192.926,20190906_05:49:52,0.0,ThreadPoolExecutor-72_0,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567774192.926,20190906_05:49:52,1567774192.936,20190906_05:49:52,0.009999990463256836,ThreadPoolExecutor-72_1,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",False
1567774192.936,20190906_05:49:52,1567774418.08,20190906_05:53:38,225.14399981498718,ThreadPoolExecutor-72_0,,sheath,"(225.0,)",
1567774220.953,20190906_05:50:20,1567774220.963,20190906_05:50:20,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,close,"('name', 'sheath')",
1567774220.953,20190906_05:50:20,1567774220.963,20190906_05:50:20,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774220.953,20190906_05:50:20,1567774220.963,20190906_05:50:20,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774221.063,20190906_05:50:21,1567774221.073,20190906_05:50:21,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,open,"('name', 'sheath')",
1567774221.063,20190906_05:50:21,1567774221.073,20190906_05:50:21,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774221.063,20190906_05:50:21,1567774221.073,20190906_05:50:21,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774249.081,20190906_05:50:49,1567774249.091,20190906_05:50:49,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,close,"('name', 'sheath')",
1567774249.081,20190906_05:50:49,1567774249.091,20190906_05:50:49,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774249.081,20190906_05:50:49,1567774249.091,20190906_05:50:49,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774249.191,20190906_05:50:49,1567774249.231,20190906_05:50:49,0.039999961853027344,ThreadPoolExecutor-72_0,Manifold,open,"('name', 'sheath')",
1567774249.221,20190906_05:50:49,1567774249.231,20190906_05:50:49,0.009999990463256836,ThreadPoolExecutor-72_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774249.231,20190906_05:50:49,1567774249.231,20190906_05:50:49,0.0,ThreadPoolExecutor-72_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567774277.246,20190906_05:51:17,1567774277.262,20190906_05:51:17,0.016000032424926758,ThreadPoolExecutor-72_0,Manifold,close,"('name', 'sheath')",
1567774277.252,20190906_05:51:17,1567774277.26,20190906_05:51:17,0.007999897003173828,ThreadPoolExecutor-72_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567774277.254,20190906_05:51:17,1567774277.258,20190906_05:51:17,0.003999948501586914,ThreadPoolExecutor-72_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567774277.353,20190906_05:51:17,1567774277.368,20190906_05:51:17,0.015000104904174805,ThreadPoolExecutor-72_0,Manifold,open,"('name', 'sheath')",
1567774277.359,20190906_05:51:17,1567774277.367,20190906_05:51:17,0.00800013542175293,ThreadPoolExecutor-72_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
